"CAINC1 Personal Income Summary: Personal Income, Population, Per Capita Personal Income",,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,,,,,,,,,,,,,,,
Metropolitan Statistical Area,,,,,,,,,,,,,,,,,,,,,,,
GeoFips,GeoName,LineCode,Description,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
23420,"Fresno, CA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,23083,23694,24898,26242,27455,28185,29659,30700,30937,30610,31724,33431,34317,35591,37872,40175,41122,41905,43438,45487
23460,"Gadsden, AL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2247874,2301346,2377845,2459130,2593638,2681992,2778771,2953236,3044883,3037862,3169689,3227845,3292259,3285699,3404875,3537329,3607098,3714857,3821755,3919481
23460,"Gadsden, AL (Metropolitan Statistical Area)",2,Population (persons) 1/,103286,102976,102988,103025,103080,103174,103528,103893,104206,104239,104459,104369,104278,103884,103399,102998,102855,103007,102611,102268
23460,"Gadsden, AL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,21764,22348,23089,23869,25161,25995,26841,28426,29220,29143,30344,30927,31572,31629,32929,34344,35070,36064,37245,38326
23540,"Gainesville, FL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),6443010,6878366,7075092,7360117,8159768,8805044,9433745,9898573,10221408,9908711,10378911,10788478,10884856,10965953,11633583,12193554,12678659,13445858,14196596,14771206
23540,"Gainesville, FL (Metropolitan Statistical Area)",2,Population (persons) 1/,267698,271119,275080,278563,282648,287912,295176,299499,302494,304366,305334,306979,308240,308865,311743,316031,321418,324485,327933,329128
23540,"Gainesville, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,24068,25370,25720,26422,28869,30582,31960,33050,33790,32555,33992,35144,35313,35504,37318,38583,39446,41438,43291,44880
23580,"Gainesville, GA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),3587750,3775070,3956646,4243443,4576986,4944769,5286303,5567257,5541601,5414827,5502166,5922592,6158237,6390361,6835910,7499427,7880145,8403625,8956711,9317545
23580,"Gainesville, GA (Metropolitan Statistical Area)",2,Population (persons) 1/,140993,146148,150229,153561,156385,160979,166524,172446,177277,178503,180033,182269,184102,186431,189142,192245,196159,198953,201538,204441
23580,"Gainesville, GA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,25446,25830,26337,27634,29267,30717,31745,32284,31260,30335,30562,32494,33450,34277,36142,39010,40172,42239,44442,45576
23900,"Gettysburg, PA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2402519,2602982,2708449,2885249,3019836,3184784,3332955,3532747,3709887,3692048,3788328,3939953,4051220,4131688,4360360,4549269,4621403,4798471,4986055,5169186
23900,"Gettysburg, PA (Metropolitan Statistical Area)",2,Population (persons) 1/,91457,92591,93934,95503,97300,98606,99899,100502,101056,101252,101479,101474,101254,101137,101353,101808,101911,102562,103062,103009
23900,"Gettysburg, PA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,26269,28113,28834,30211,31036,32298,33363,35151,36711,36464,37331,38827,40010,40852,43022,44685,45347,46786,48379,50182
24020,"Glens Falls, NY (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),3140833,3167335,3226757,3385496,3646405,3752998,3915367,4053634,4346696,4463078,4650940,4833303,4953204,5028250,5126289,5250480,5376306,5670429,5851973,6110108
24020,"Glens Falls, NY (Metropolitan Statistical Area)",2,Population (persons) 1/,124250,124548,124926,125944,126854,127674,128325,128794,129100,128771,129021,128827,128420,127848,127341,126666,126233,125924,125489,125148
24020,"Glens Falls, NY (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,25278,25431,25829,26881,28745,29395,30511,31474,33669,34659,36048,37518,38570,39330,40256,41451,42590,45031,46633,48823
24140,"Goldsboro, NC (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2619494,2768895,2844916,2892935,3083969,3223114,3386375,3633289,3760717,3780685,3884495,4036149,4231418,4193916,4333170,4413573,4428393,4596723,4735428,4912230
24140,"Goldsboro, NC (Metropolitan Statistical Area)",2,Population (persons) 1/,113648,113934,114305,114595,116484,117009,117534,118942,119910,121217,122886,124038,124559,124587,124586,124342,124269,123034,123237,123131
24140,"Goldsboro, NC (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,23049,24303,24889,25245,26475,27546,28812,30547,31363,31189,31611,32540,33971,33663,34781,35495,35636,37361,38425,39894
24220,"Grand Forks, ND-MN (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2392255,2423889,2533389,2733954,2789876,2910438,3092974,3313105,3602638,3516804,3718077,3990067,4425642,4475505,4592567,4730642,4780299,4920789,5114605,5237350
24220,"Grand Forks, ND-MN (Metropolitan Statistical Area)",2,Population (persons) 1/,97405,96663,96367,96267,98164,97777,98266,97606,98092,97941,98633,98194,99093,100741,101260,101849,102171,102126,101766,100815
24220,"Grand Forks, ND-MN (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,24560,25076,26289,28400,28421,29766,31476,33944,36727,35907,37696,40635,44661,44426,45354,46448,46787,48184,50258,51950
24260,"Grand Island, NE (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),1712792,1814439,1845760,1960206,1970923,2051601,2141647,2327943,2478339,2435231,2510001,2750561,2850457,2919504,3024786,3167923,3156570,3224550,3310290,3436663
24260,"Grand Island, NE (Metropolitan Statistical Area)",2,Population (persons) 1/,68244,68001,68203,68592,68896,68871,69360,69784,70790,72056,72936,73547,74238,74652,75240,75319,75598,75456,75476,75553
24260,"Grand Island, NE (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,25098,26683,27063,28578,28607,29789,30877,33359,35010,33796,34414,37399,38396,39108,40202,42060,41755,42734,43859,45487
24300,"Grand Junction, CO (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),3038890,3286675,3403973,3499123,3670156,3975121,4403495,4955741,5485101,5119013,5007084,5219925,5466236,5555135,5888618,6038686,6058618,6496022,6944767,7204611
24300,"Grand Junction, CO (Metropolitan Statistical Area)",2,Population (persons) 1/,117631,119496,122440,124994,127678,130194,134665,139434,143155,147851,146259,147174,147317,147175,147113,148025,149736,151170,152951,154210
24300,"Grand Junction, CO (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,25834,27504,27801,27994,28745,30532,32700,35542,38316,34623,34234,35468,37105,37745,40028,40795,40462,42972,45405,46719
24340,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),27867948,28551781,28605399,29500645,31276871,32251948,33990084,35105348,36851083,33936686,35983765,39163203,42214045,42535063,44950188,47874136,49213869,50525630,52555045,54223857
24340,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)",2,Population (persons) 1/,938933,949059,957389,964358,970646,975837,982157,986863,989942,991670,994262,1002556,1013655,1025473,1036234,1044842,1054710,1063670,1071370,1077370
24340,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,29680,30084,29879,30591,32223,33051,34608,35573,37225,34222,36191,39063,41645,41478,43378,45819,46661,47501,49054,50330
24420,"Grants Pass, OR (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),1687556,1778105,1819944,1909159,2066742,2193668,2341187,2424515,2417149,2419056,2493113,2567460,2672588,2714952,2898306,3101754,3234439,3425747,3652347,3810451
24420,"Grants Pass, OR (Metropolitan Statistical Area)",2,Population (persons) 1/,75851,76452,77712,78779,79729,80660,81601,81746,82389,82315,82879,82702,82755,83131,83377,84528,85504,86584,87150,87487
24420,"Grants Pass, OR (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,22248,23258,23419,24234,25922,27196,28691,29659,29338,29388,30081,31045,32295,32659,34761,36695,37828,39566,41909,43554
24500,"Great Falls, MT (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),1977231,2060260,2141602,2228618,2362233,2463626,2672578,2796383,2917692,2948113,3125339,3231012,3298332,3281825,3443925,3552956,3610915,3757683,3911977,4052262
24500,"Great Falls, MT (Metropolitan Statistical Area)",2,Population (persons) 1/,80318,80055,79848,79633,80198,80041,79984,80099,80529,80680,81507,81714,81622,82194,82056,81878,81562,81633,81688,81366
24500,"Great Falls, MT (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,24618,25736,26821,27986,29455,30780,33414,34912,36232,36541,38344,39540,40410,39928,41970,43393,44272,46031,47889,49803
24540,"Greeley, CO (Metropolitan Statistical Area) *",1,Personal income (thousands of dollars),4672397,5023661,5029756,5263147,5793336,6367491,6897569,7609966,8219182,8084319,8412326,9073250,9796051,10480583,11717193,12554457,12935823,13605424,15122272,16288858
24540,"Greeley, CO (Metropolitan Statistical Area) *",2,Population (persons) 1/,182861,192360,202234,208858,215322,222879,230703,237692,243442,248193,254207,258827,264131,270165,277112,285819,295712,305885,314815,324492
24540,"Greeley, CO (Metropolitan Statistical Area) *",3,Per capita personal income (dollars) 2/,25552,26116,24871,25200,26905,28569,29898,32016,33762,32573,33092,35055,37088,38793,42283,43925,43745,44479,48035,50198
24580,"Green Bay, WI (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),8462652,8653562,8978063,9335137,9821101,10158299,10730573,11274066,11777070,11577724,12078452,12795702,13536902,13685094,14281744,14851555,15047266,15679209,16575483,17107901
24580,"Green Bay, WI (Metropolitan Statistical Area)",2,Population (persons) 1/,283282,285783,288713,291169,294570,296800,298702,301190,302468,304686,306754,308613,310605,311947,314003,315652,317369,319694,321384,322906
24580,"Green Bay, WI (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,29874,30280,31097,32061,33340,34226,35924,37432,38937,37999,39375,41462,43582,43870,45483,47050,47413,49044,51575,52981
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),18318804,18797971,18924069,19310364,20531223,21646113,23312438,24324180,25115652,24206589,24944816,25827833,27305455,27234702,28868290,30387253,30891476,32026918,33293181,34624284
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",2,Population (persons) 1/,645409,652741,657855,663140,667711,677080,689637,700485,711405,718902,725264,730095,735475,740604,746497,751285,758635,762071,766473,771851
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,28383,28799,28766,29120,30749,31970,33804,34725,35304,33672,34394,35376,37126,36774,38672,40447,40720,42026,43437,44859
24780,"Greenville, NC (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),3377579,3478655,3586852,3723532,3961101,4275890,4655763,5005166,5348814,5293454,5499331,5704146,6167597,6174600,6432153,6655771,6832669,7136799,7513687,7830577
24780,"Greenville, NC (Metropolitan Statistical Area)",2,Population (persons) 1/,134298,136605,139128,141610,144486,147929,152934,157479,162116,165581,168863,170791,172980,174380,174974,176071,177171,178607,179575,180742
24780,"Greenville, NC (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,25150,25465,25781,26294,27415,28905,30443,31783,32994,31969,32567,33398,35655,35409,36761,37802,38565,39958,41841,43325
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),19363248,20202152,20450011,20759110,21345847,22383450,24153271,25943493,26977579,25973564,27098891,28647783,30300987,30911264,33083695,35119779,36301109,38263780,40152888,41822381
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",2,Population (persons) 1/,727743,735668,741131,747276,754196,763048,777494,793500,808765,819279,825625,833220,840903,848417,860285,872521,884327,895357,907028,920477
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,26607,27461,27593,27780,28303,29334,31066,32695,33357,31703,32822,34382,36034,36434,38457,40251,41049,42736,44269,45436
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),9170110,9279990,9482900,9889385,10248368,11288717,10864985,13110437,12702933,12759598,13254712,13381283,13551437,13586270,13984975,14215633,14458594,14773702,15271584,15784326
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",2,Population (persons) 1/,379061,382293,385054,385735,393947,398601,363221,373053,380374,384985,389324,393744,396803,399940,403841,406604,408865,412754,414686,417665
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,24192,24275,24627,25638,26015,28321,29913,35144,33396,33143,34045,33985,34152,33971,34630,34962,35363,35793,36827,37792
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),5501451,6010473,6290224,6658710,7203648,7748318,8347871,8805659,9159805,9110179,9456119,9924300,10263735,10354873,10753471,11162714,11566734,11959935,12521492,13045602
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",2,Population (persons) 1/,223429,226791,231167,237168,243798,250660,257642,262715,265823,267363,269833,271983,273429,274926,276755,278236,280717,282958,285722,288104
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,24623,26502,27211,28076,29548,30912,32401,33518,34458,34074,35044,36489,37537,37664,38856,40120,41204,42268,43824,45281
25220,"Hammond, LA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),1996101,2164339,2242896,2342721,2545126,2810109,3255270,3542501,3798810,3758533,3995727,4189651,4315346,4320092,4454100,4554443,4703305,4871942,5047372,5228657
25220,"Hammond, LA (Metropolitan Statistical Area)",2,Population (persons) 1/,100716,101657,102511,103782,105335,106987,114102,116792,118621,120009,121485,122700,123646,125520,127010,128716,130619,132353,133837,134758
25220,"Hammond, LA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,19819,21291,21880,22573,24162,26266,28529,30332,32025,31319,32891,34145,34901,34418,35069,35384,36008,36810,37713,38800
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2265026,2487443,2751197,3107887,3374648,3480636,3505446,4007471,3915602,3777656,4070894,4515822,4423871,4557239,4958327,5137539,5262778,5461861,5595305,6030809
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",2,Population (persons) 1/,129835,132881,135369,139393,143601,145147,147712,150420,152027,152278,152370,151868,150991,150337,149495,150085,149382,149665,151382,152940
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,17445,18719,20324,22296,23500,23980,23732,26642,25756,24808,26717,29735,29299,30313,33167,34231,35230,36494,36961,39433
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),15827937,16645358,17221821,17850199,18558087,19239195,19997623,21087481,21824681,21640689,22331977,23461348,24343714,24673697,25800644,27039562,27437861,28582658,29975666,31134512
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",2,Population (persons) 1/,509451,511391,515553,519152,521882,525775,532268,537268,542301,546874,550088,552280,555057,558139,561164,564678,567510,570784,574149,577941
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,31069,32549,33405,34383,35560,36592,37571,39249,40245,39572,40597,42481,43858,44207,45977,47885,48348,50076,52209,53871
