"id","state_abbr","year","offense_code","offense_name","agencies","population","total_male","total_female","m_18","m_19","m_20","m_21","m_22","m_23","m_24","m_25_29","m_30_34","m_35_39","m_40_44","m_45_49","m_50_54","m_55_59","m_60_64","m_65p","f_18","f_19","f_20","f_21","f_22","f_23","f_24","f_25_29","f_30_34","f_35_39","f_40_44","f_45_49","f_50_54","f_55_59","f_60_64","f_65p","race_agencies","race_population","white","black","asian_pacific_islander","american_indian"
558,,1999,"ASR_VAG","Vagrancy",9515,195331899,19283,4688,1399,1186,908,761,658,507,405,2107,2340,2877,2524,1789,858,512,258,194,212,284,273,152,233,146,86,687,819,750,597,262,95,46,21,25,9288,194826198,11901,11365,117,583
559,,1999,"ASR_VAN","Vandalism",9515,195331899,99050,21147,12194,9124,6859,6133,4922,4119,3632,14629,12015,10998,7014,3717,1857,803,443,591,1637,1389,1277,1119,971,900,822,3581,3223,2921,1773,788,354,160,80,152,9288,194826198,83437,33368,1313,1897
560,,1999,"ASR_WEAP","Weapons",9515,195331899,92159,7675,8829,8183,6625,6113,5095,4249,3743,14236,9986,9078,6540,4174,2445,1345,687,831,479,440,358,372,372,319,274,1227,1113,1176,794,386,171,95,42,57,9288,194826198,56325,41713,980,656
505,,1998,"ASR_ARSON","Arson",9606,194637946,4825,1138,498,368,240,226,176,169,141,595,608,668,488,290,162,86,49,61,48,51,27,35,29,42,33,164,190,199,143,76,56,25,12,8,9325,193511075,3955,1856,78,46
506,,1998,"ASR_AST","Aggravated Assault",9606,194637946,265906,63812,12875,12522,11810,11512,10909,10187,9735,45979,42087,38959,27018,14963,8116,4256,2296,2682,2657,2646,2596,2648,2507,2383,2275,11425,11573,10670,6769,2990,1433,630,264,346,9325,193511075,198877,122422,4148,3272
507,,1998,"ASR_AST_SMP","Simple Assault",9606,194637946,653027,168477,26171,25663,25393,26346,24843,24383,23920,117463,110792,103080,69864,37394,18604,9087,4775,5249,8527,7978,7704,7500,6916,6543,6226,30446,29969,26688,15629,7440,3583,1628,784,916,9325,193511075,519943,279075,8949,10629
508,,1998,"ASR_BRG","Burglary",9606,194637946,139035,21190,17057,13001,9342,7539,5849,5209,4560,21135,20141,17179,10483,4474,1735,742,288,301,1667,1465,1144,964,829,738,685,3635,3657,3151,1815,802,347,153,67,71,9325,193511075,103976,52712,1710,1446
509,,1998,"ASR_DIS","Disorderly Conduct",9606,194637946,319792,88647,24531,21947,19260,20196,16655,13912,12549,48389,40670,39044,28071,16679,8911,4340,2221,2417,6096,5566,4761,4722,4160,3462,3107,14636,14299,13006,7910,3618,1752,775,379,398,9325,193511075,252480,145734,3199,5489
510,,1998,"ASR_DRG","Drug Abuse Violations",9606,194637946,906612,195179,71583,66953,58194,49926,42227,37418,33708,146069,127178,118546,82068,43379,17875,6841,2749,1898,9437,8748,8014,7016,6079,5714,5772,32122,37758,37396,22912,9553,3153,986,293,226,9325,193511075,651269,436070,6585,5019
511,,1998,"ASR_DRK","Drunkenness",9606,194637946,430519,62131,12622,13505,12994,16526,14645,13812,12842,58816,61858,68647,58612,40146,21406,11931,6511,5646,1634,1586,1422,1753,1544,1498,1400,8024,11230,13706,9564,5007,2159,892,368,344,9325,193511075,402329,76003,1890,11478
512,,1998,"ASR_DUI","Drive Under the Influence",9606,194637946,824842,152144,18910,24084,26411,32858,31256,30421,29825,140019,124646,124183,96189,63730,37688,21098,11574,11950,3247,3767,4142,5273,4870,4862,4374,23263,26093,29037,20839,11469,5581,2741,1285,1301,9325,193511075,831790,102387,11841,13719
513,,1998,"ASR_EMB","Embezzlement",9606,194637946,5877,5721,437,377,353,289,235,242,185,1008,968,720,513,283,131,82,31,23,407,411,387,315,273,276,235,1075,753,689,473,236,111,50,23,7,9325,193511075,7304,4059,149,70
514,,1998,"ASR_FAM","Offenses Against the Family and Children",9606,194637946,76127,19421,1960,1860,1999,2333,2398,2350,2517,13524,14491,14338,9497,4724,2220,1008,482,426,559,583,685,671,630,788,711,3830,4130,3494,1929,786,335,150,68,72,9325,193511075,63540,28867,1626,918
515,,1998,"ASR_FOR","Forgery and Counterfeiting",9606,194637946,51647,30636,2597,2951,2809,2451,2317,2178,2048,9859,8671,6954,4563,2436,1005,439,193,176,1382,1608,1574,1454,1232,1245,1289,5997,5646,4595,2762,1087,443,173,62,87,9325,193511075,52824,27528,1197,503
516,,1998,"ASR_FRD","Fraud",9606,194637946,167884,125846,6005,7321,7432,7103,6757,6457,6297,29907,27605,25432,17437,9958,5286,2452,1293,1142,3156,4506,5068,5337,5154,5093,5007,25738,23033,18858,12029,6622,3291,1496,697,761,9325,193511075,188680,100230,2643,1387
517,,1998,"ASR_GAM","Gambling",9606,194637946,12022,1852,733,653,643,532,534,462,446,1537,1166,1195,986,1023,726,537,421,428,21,24,40,31,26,31,34,238,202,288,236,282,160,110,64,65,9325,193511075,6250,7005,576,40
518,,1998,"ASR_HOM","Murder and Nonnegligent Homicide",9606,194637946,10396,1315,954,906,840,744,634,562,525,1833,1059,848,630,354,229,124,52,102,69,64,60,52,64,40,50,236,200,186,135,70,42,23,11,13,9325,193511075,5183,6296,113,104
519,,1998,"ASR_LIQ","Liquor Laws",9606,194637946,385299,73854,60044,59749,48698,15512,12018,10084,9165,34714,32179,33790,26962,18808,11223,6330,3318,2705,17582,15131,11052,2376,1654,1281,1144,4754,5044,5354,4015,2283,1124,583,287,190,9325,193511075,337749,104200,4813,9285
520,,1998,"ASR_LRC","Larceny",9606,194637946,440082,233765,39626,30457,23236,18686,15463,13679,12488,63101,65278,62532,45656,25213,11985,5756,2980,3946,19048,15375,12429,10501,9322,8563,7956,37263,34971,31680,21263,11525,6150,3257,1827,2635,9325,193511075,419024,233077,10322,7806
521,,1998,"ASR_MAN","Manslaughter by Negligence",9606,194637946,902,161,47,55,51,62,44,32,31,165,119,96,64,37,45,15,16,23,6,9,7,6,9,4,5,25,22,23,21,8,4,4,3,5,9325,193511075,815,219,17,12
522,,1998,"ASR_MVT","Motor Vehicle Theft",9606,194637946,62659,10657,8097,6328,4660,3825,3076,2602,2278,10228,8420,6492,3718,1687,731,307,112,98,997,779,584,528,447,405,403,2018,1919,1449,702,258,105,37,8,18,9325,193511075,41123,30236,1097,673
523,,1998,"ASR_OTH","All Other Offenses",9606,194637946,2194397,500448,105456,112254,109086,104508,93112,86672,83001,371639,333351,311068,222509,131231,65887,32944,16260,15419,19931,21841,22282,21231,19605,18668,18247,92292,90139,81842,49727,24250,10547,4698,2158,2990,9325,193511075,1640330,979078,32160,30044
524,,1998,"ASR_PRS","Prostitution and Commercialized Vice",9606,194637946,32420,46506,496,655,808,865,961,959,1056,5793,5938,5354,3757,2427,1527,835,493,496,1016,1411,1359,1519,1482,1391,1507,9035,10900,9478,5033,1774,457,85,33,26,9325,193511075,47529,29315,1502,482
525,,1998,"ASR_ROB","Robbery",9606,194637946,68163,7914,8139,7026,5391,4334,3510,2937,2560,11153,9507,7072,3855,1581,661,235,107,95,625,546,474,406,355,279,275,1422,1408,1148,639,208,79,27,14,9,9325,193511075,31898,42755,837,453
526,,1998,"ASR_RPE","Rape",9606,194637946,19206,204,1163,1056,945,910,799,740,685,3109,3105,2806,1775,909,567,267,169,201,5,8,11,6,5,5,9,40,35,40,19,11,7,2,,1,9325,193511075,11373,7362,288,205
527,,1998,"ASR_SEX","Sex Offenses",9606,194637946,55056,4714,2166,2129,2072,1787,1617,1556,1540,7468,8488,8278,6401,4286,2796,1817,1155,1500,236,238,213,195,204,165,151,884,839,800,479,187,77,24,8,14,9325,193511075,44268,13832,881,718
528,,1998,"ASR_STP","Stolen Property",9606,194637946,65801,12876,7184,6043,4651,3885,3159,2674,2415,10431,8580,7388,4861,2491,1119,508,220,192,949,869,714,594,542,521,453,2369,2237,1852,1076,409,165,59,30,37,9325,193511075,44334,32804,748,617
529,,1998,"ASR_SUS","Suspicion",9606,194637946,2307,547,197,154,135,113,128,78,81,380,326,276,227,105,55,23,17,12,53,35,26,21,26,21,23,112,84,68,42,14,17,3,,2,9325,193511075,2013,777,18,42
530,,1998,"ASR_VAG","Vagrancy",9606,194637946,19199,4673,1426,1192,955,752,602,541,449,2166,2423,2813,2443,1670,853,497,219,198,259,188,171,155,122,111,105,828,964,859,453,259,131,39,15,14,9325,193511075,12155,10838,250,620
531,,1998,"ASR_VAN","Vandalism",9606,194637946,108355,22628,12890,9488,7353,6401,5273,4453,3942,16576,14141,12294,7834,3909,1865,957,417,562,1669,1453,1225,1184,1003,893,872,4026,3704,3213,1810,829,402,156,75,114,9325,193511075,88408,38705,1310,1808
532,,1998,"ASR_WEAP","Weapons",9606,194637946,104145,8511,9820,8727,7278,6664,5444,4797,4280,16958,11916,10497,7369,4631,2582,1493,796,893,491,455,386,358,324,323,319,1405,1422,1359,870,407,206,90,58,38,9325,193511075,63139,47332,1103,686
477,,1997,"ASR_ARSON","Arson",9491,194904041,5344,1210,476,392,274,244,216,179,185,794,687,719,508,308,166,91,40,65,57,56,40,35,43,34,29,179,232,217,133,71,44,19,14,7,9219,194323064,4453,1962,67,59
478,,1997,"ASR_AST","Aggravated Assault",9491,194904041,282992,65046,13559,12878,12075,12206,11330,10801,10746,49767,47366,41208,27787,15861,8010,4182,2414,2802,2690,2606,2597,2513,2536,2370,2389,12137,12579,10580,6401,3113,1287,612,302,334,9219,194323064,208557,130990,4312,3527
479,,1997,"ASR_AST_SMP","Simple Assault",9491,194904041,679837,164634,26719,25952,26075,26522,26230,25470,25635,125024,121160,107187,69262,37074,18292,9090,4757,5388,8039,7515,7198,6968,6555,6326,6311,30826,30592,25821,14782,7032,3370,1542,792,965,9219,194323064,520830,301789,9178,11219
480,,1997,"ASR_BRG","Burglary",9491,194904041,145565,20956,17610,13197,9619,7530,6322,5241,4960,23049,22142,17820,10303,4766,1759,712,247,288,1664,1398,1108,836,799,719,752,3835,3905,3059,1636,716,302,114,55,58,9219,194323064,106721,56282,1775,1555
481,,1997,"ASR_DIS","Disorderly Conduct",9491,194904041,370105,95949,28856,24249,21796,21705,18248,15834,14368,58054,50669,46397,32334,18300,9290,4769,2468,2768,6344,5424,4629,4586,4170,3574,3559,17032,16863,14216,8389,3872,1632,774,392,493,9219,194323064,283835,171967,2798,6879
482,,1997,"ASR_DRG","Drug Abuse Violations",9491,194904041,889214,190558,69707,64060,56013,47431,41190,36969,34314,150300,132134,116491,76000,38571,15641,6134,2513,1746,9001,8228,7350,6455,6154,5816,5994,33993,39407,35642,20405,8185,2539,832,318,239,9219,194323064,645236,421349,6996,5140
483,,1997,"ASR_DRK","Drunkenness",9491,194904041,436326,60754,12063,12872,12643,15780,14286,13593,12878,60365,66277,72313,58097,38959,21457,12108,6647,5988,1353,1362,1319,1542,1347,1462,1434,8301,12094,13302,9181,4646,1910,819,370,312,9219,194323064,396791,85287,2023,11527
484,,1997,"ASR_DUI","Drive Under the Influence",9491,194904041,820792,148984,16390,21052,23799,29727,30245,29630,29462,141568,133140,126974,94101,62586,37217,20762,11871,12268,2779,3362,3700,4766,4833,4647,4530,23877,27254,28381,19452,10932,5402,2490,1344,1235,9219,194323064,831236,99750,9521,14576
485,,1997,"ASR_EMB","Embezzlement",9491,194904041,6214,5493,413,379,374,312,291,248,252,1108,923,740,534,299,168,71,52,50,387,425,365,317,249,266,245,999,764,596,458,213,144,39,13,13,9219,194323064,7370,4086,181,56
486,,1997,"ASR_FAM","Offenses Against the Family and Children",9491,194904041,77779,23562,1929,1916,2044,2300,2251,2378,2568,13944,15179,14477,9640,4934,2301,939,467,512,638,604,698,720,702,765,803,4254,5073,4867,2425,1053,445,243,126,146,9219,194323064,66298,31890,1836,1003
487,,1997,"ASR_FOR","Forgery and Counterfeiting",9491,194904041,54053,31041,2804,3174,3007,2653,2330,2225,2125,10503,9092,7397,4641,2264,1035,413,227,163,1427,1639,1661,1356,1355,1259,1365,6558,5902,4359,2303,1148,412,163,84,50,9219,194323064,53987,29245,1276,513
488,,1997,"ASR_FRD","Fraud",9491,194904041,175982,130565,6188,7687,7696,7455,7424,6978,7155,32468,30030,25502,17509,9964,5060,2325,1256,1285,3375,4890,5295,5462,5654,5416,5680,26918,23739,19313,12301,6410,3269,1384,653,806,9219,194323064,198433,103768,2342,1563
489,,1997,"ASR_GAM","Gambling",9491,194904041,14538,2308,973,899,791,632,620,515,485,1932,1520,1311,1232,1102,875,677,504,470,25,39,53,43,50,39,47,284,295,359,347,297,184,125,63,58,9219,194323064,8147,8078,539,70
490,,1997,"ASR_HOM","Murder and Nonnegligent Homicide",9491,194904041,11012,1316,1037,1023,895,784,669,667,505,1891,1141,902,569,391,216,141,75,106,67,64,63,62,56,63,60,240,206,175,99,79,34,23,8,17,9219,194323064,5127,6960,135,99
491,,1997,"ASR_LIQ","Liquor Laws",9491,194904041,376412,72189,56303,55772,46030,14652,11119,9462,8853,36375,34632,34748,27350,18312,10653,6218,3225,2708,16616,14662,10616,2218,1524,1217,1118,4941,5541,5519,3892,2191,1113,481,276,264,9219,194323064,330645,103822,2973,10288
492,,1997,"ASR_LRC","Larceny",9491,194904041,478128,252754,42753,32846,24714,19799,17014,14578,13873,70959,73510,68208,47622,26283,12209,5899,3243,4618,20405,16175,13385,11152,10024,9209,8485,41546,39744,34246,21933,11869,6397,3256,1923,3005,9219,194323064,446066,264421,10977,8356
493,,1997,"ASR_MAN","Manslaughter by Negligence",9491,194904041,1061,201,59,77,64,65,51,42,53,185,137,109,80,59,32,16,11,21,7,15,7,7,8,5,16,26,34,36,14,16,4,3,1,2,9219,194323064,922,290,36,14
494,,1997,"ASR_MVT","Motor Vehicle Theft",9491,194904041,67207,10589,9090,6796,5233,3987,3332,2789,2633,11160,9037,6641,3583,1733,713,264,97,119,1042,783,598,518,462,444,387,2098,1858,1421,627,216,86,25,13,11,9219,194323064,43337,32363,1322,707
495,,1997,"ASR_OTH","All Other Offenses",9491,194904041,2173830,489937,104710,111433,107200,100839,93078,87041,85557,379167,346808,309963,208340,120003,59461,29504,15216,15510,19880,21304,21719,19875,19261,18486,19168,93242,91682,78250,45329,22052,9675,4475,2263,3276,9219,194323064,1621969,977282,29211,30633
496,,1997,"ASR_PRS","Prostitution and Commercialized Vice",9491,194904041,32890,49545,474,690,825,973,1004,1071,1126,6136,6187,5255,3587,2309,1453,818,453,529,1092,1474,1395,1372,1465,1526,1627,10673,12454,9622,4645,1722,348,89,24,17,9219,194323064,47099,33382,1389,498
497,,1997,"ASR_ROB","Robbery",9491,194904041,75028,8315,9217,7638,5915,4756,3941,3371,3021,12814,10362,7478,3855,1635,648,206,78,93,674,573,460,366,367,323,290,1607,1578,1177,553,240,62,27,5,13,9219,194323064,32888,49018,947,439
498,,1997,"ASR_RPE","Rape",9491,194904041,20006,212,1109,1014,978,904,804,759,700,3468,3374,2914,1843,933,580,297,151,178,10,8,10,10,8,8,5,39,43,32,26,8,4,,,1,9219,194323064,11486,8237,246,222
499,,1997,"ASR_SEX","Sex Offenses",9491,194904041,57045,5453,2126,2144,1921,1835,1687,1553,1557,8281,9161,8809,6441,4149,2823,1705,1250,1603,256,247,238,214,204,221,204,1056,1055,920,494,202,84,29,18,11,9219,194323064,45851,14918,878,764
500,,1997,"ASR_STP","Stolen Property",9491,194904041,71694,13924,7976,6545,5146,4028,3450,3017,2717,11834,9816,7962,4785,2452,1004,492,242,228,994,881,784,665,616,532,530,2728,2401,1922,1108,484,159,57,31,32,9219,194323064,47504,36487,895,600
501,,1997,"ASR_SUS","Suspicion",9491,194904041,2662,658,213,188,167,139,114,97,122,471,364,313,194,114,64,46,12,44,43,33,30,34,29,24,40,122,124,91,40,15,11,10,3,9,9219,194323064,2177,1057,20,65
502,,1997,"ASR_VAG","Vagrancy",9491,194904041,16095,4889,1165,954,787,674,527,470,471,2088,2162,2465,1876,1185,653,309,132,177,207,173,158,123,149,140,182,1064,1092,832,437,203,65,28,17,19,9219,194323064,10222,10282,53,416
503,,1997,"ASR_VAN","Vandalism",9491,194904041,112495,23173,12805,9616,7223,6405,5508,4708,4234,18285,15662,12726,7577,3959,1819,896,457,615,1690,1382,1183,1092,1030,919,929,4362,4010,3195,1851,824,324,175,86,121,9219,194323064,90884,41429,1344,1870
504,,1997,"ASR_WEAP","Weapons",9491,194904041,116088,10198,10936,9509,8001,7122,6154,5493,5059,19063,13748,11714,8020,4917,2893,1527,871,1061,667,566,456,408,404,404,345,1718,1740,1542,981,490,237,110,56,74,9219,194323064,70043,54090,1216,832
449,,1996,"ASR_ARSON","Arson",10046,195867829,5383,1263,501,374,311,229,220,194,186,745,813,671,478,275,179,91,62,54,47,42,46,50,59,40,47,169,257,204,144,78,34,24,10,12,9695,195243072,4483,2054,55,53
450,,1996,"ASR_AST","Aggravated Assault",10046,195867829,278278,58847,13483,13126,12180,12203,11285,11192,10906,50268,47237,39606,25433,14683,7496,3963,2314,2903,2357,2385,2284,2355,2245,2346,2278,11215,11589,9444,5385,2645,1196,551,264,308,9695,195243072,202144,127074,4135,3446
451,,1996,"ASR_AST_SMP","Simple Assault",10046,195867829,671781,154461,26133,25855,25230,26840,25836,25843,26573,125802,123448,104704,64553,35089,16890,8677,4746,5562,7202,7023,6389,6577,6210,6128,6290,29532,29947,23576,12953,6465,3054,1410,746,959,9695,195243072,515545,289287,8770,11387
452,,1996,"ASR_BRG","Burglary",10046,195867829,150916,20442,18258,13377,9805,7770,6508,5934,5515,24861,23624,18042,9910,4438,1623,650,267,334,1630,1246,1043,829,831,789,787,3903,3608,2905,1633,704,297,118,50,69,9695,195243072,110726,56981,1834,1599
453,,1996,"ASR_DIS","Disorderly Conduct",10046,195867829,382832,96311,29567,25427,22074,22767,19083,16975,15763,61881,54119,47540,30828,17616,8974,4772,2623,2823,5953,5237,4645,4564,4061,3679,3791,17404,17755,14203,7821,3836,1657,769,419,517,9695,195243072,298488,170311,2783,6787
454,,1996,"ASR_DRG","Drug Abuse Violations",10046,195867829,825368,172758,64484,59211,49626,43460,37785,35075,33474,142451,127944,108051,66907,34379,13011,5476,2301,1733,7573,7027,6133,5670,5447,5608,5838,32184,37820,31684,17614,6797,2107,755,274,227,9695,195243072,599779,387056,5792,4604
455,,1996,"ASR_DRK","Drunkenness",10046,195867829,447173,60972,12486,12931,12393,16207,14662,14102,13880,64759,71629,73845,56200,37617,21135,12112,6873,6342,1309,1376,1250,1508,1472,1459,1619,9055,13109,12675,8259,4291,1929,837,458,366,9695,195243072,410585,83010,1893,12103
456,,1996,"ASR_DUI","Drive Under the Influence",10046,195867829,895631,156060,16724,21915,24306,33052,32903,33210,33938,157385,153046,138213,98602,66596,37840,21996,12837,13068,2632,3237,3376,4882,4900,4957,5215,26005,31178,29140,19456,10803,5118,2567,1288,1306,9695,195243072,899038,106372,13515,17612
457,,1996,"ASR_EMB","Embezzlement",10046,195867829,5954,4771,393,379,348,325,280,241,236,1059,945,725,485,258,135,67,42,36,357,330,319,275,255,244,206,886,685,511,349,186,101,43,17,7,9695,195243072,6844,3657,163,58
458,,1996,"ASR_FAM","Offenses Against the Family and Children",10046,195867829,79443,21870,1872,1888,2105,2337,2432,2610,2874,14430,16279,14408,9307,4820,2120,964,493,504,622,589,629,667,702,746,819,3945,4802,4298,2168,969,424,211,132,147,9695,195243072,66021,31684,1589,1229
459,,1996,"ASR_FOR","Forgery and Counterfeiting",10046,195867829,55170,30036,2933,3083,2852,2646,2610,2557,2370,10708,9686,7303,4470,2268,904,432,198,150,1465,1562,1494,1301,1351,1284,1306,6235,5806,4179,2292,1076,357,170,52,106,9695,195243072,53774,29190,1462,638
460,,1996,"ASR_FRD","Fraud",10046,195867829,178393,134778,5649,7412,7553,8020,7528,7455,7571,33898,31231,25709,16864,10081,4664,2323,1170,1265,3296,4791,5384,5756,6035,6114,6068,28853,24233,19927,12060,6498,3001,1314,608,840,9695,195243072,202155,107017,1998,1472
461,,1996,"ASR_GAM","Gambling",10046,195867829,12658,2276,822,804,653,589,477,389,443,1568,1460,1268,1082,929,729,541,427,477,41,44,52,45,49,42,45,340,357,371,292,212,162,100,63,61,9695,195243072,7517,6741,609,65
462,,1996,"ASR_HOM","Murder and Nonnegligent Homicide",10046,195867829,11161,1359,1016,1038,831,801,744,607,557,1837,1275,926,596,380,212,126,86,129,76,75,69,73,61,51,49,224,229,188,123,64,47,14,4,12,9695,195243072,5461,6748,158,152
463,,1996,"ASR_LIQ","Liquor Laws",10046,195867829,322115,64237,54344,54324,42344,12832,9617,8014,7567,29198,28068,26216,19985,13232,7558,4399,2380,2037,15322,13807,9721,2040,1408,1181,1046,4483,4593,4345,2999,1642,838,402,174,236,9695,195243072,300031,72874,2405,9529
464,,1996,"ASR_LRC","Larceny",10046,195867829,494963,254780,44523,34123,25212,20638,17603,16093,15613,76174,78055,69333,46187,25603,11388,5890,3412,5116,19972,16107,12726,11251,9890,9460,9414,43422,41188,33919,20973,11482,6117,3286,2103,3470,9695,195243072,463862,265133,10824,8661
465,,1996,"ASR_MAN","Manslaughter by Negligence",10046,195867829,1067,202,54,55,65,55,71,53,47,197,133,114,70,52,45,19,16,21,10,8,11,17,5,10,2,33,33,20,18,14,6,4,5,6,9695,195243072,968,269,15,14
466,,1996,"ASR_MVT","Motor Vehicle Theft",10046,195867829,69047,9880,9364,6959,5229,4086,3303,3002,2814,11604,9388,6785,3496,1780,664,271,148,154,953,629,508,441,446,388,424,2089,1800,1283,569,216,76,33,11,14,9695,195243072,43730,33060,1278,787
467,,1996,"ASR_OTH","All Other Offenses",10046,195867829,2055540,454601,100123,105053,99616,98017,88518,85192,83327,365058,337180,287255,187632,108175,52484,27486,14643,15781,17690,19760,19048,18362,17886,17880,18570,89154,88042,70714,39527,19743,8591,4027,2191,3416,9695,195243072,1574452,874162,26132,31930
468,,1996,"ASR_PRS","Prostitution and Commercialized Vice",10046,195867829,32498,49710,473,643,818,858,988,1054,1141,6220,6266,5332,3432,2284,1317,765,409,498,982,1346,1343,1520,1521,1715,1874,11458,12637,9257,4196,1442,300,73,21,25,9695,195243072,48398,31504,1774,508
469,,1996,"ASR_ROB","Robbery",10046,195867829,76292,8265,9342,7557,5757,4705,3783,3479,2990,13649,11073,7547,3793,1615,582,225,103,92,648,530,508,374,347,316,303,1685,1611,1127,518,185,59,28,14,12,9695,195243072,33674,49362,998,468
470,,1996,"ASR_RPE","Rape",10046,195867829,20492,228,1144,1087,986,1005,815,744,811,3702,3569,2841,1721,951,474,265,192,185,12,4,7,6,8,11,7,40,44,51,27,6,3,,2,,9695,195243072,11649,8552,264,232
471,,1996,"ASR_SEX","Sex Offenses",10046,195867829,55493,4757,2151,1967,1747,1847,1679,1596,1664,8234,9112,8506,5934,4037,2671,1713,1120,1515,209,234,208,186,189,189,175,972,982,722,407,163,62,25,21,13,9695,195243072,45260,13439,805,698
472,,1996,"ASR_STP","Stolen Property",10046,195867829,72126,13097,8297,6722,5187,4376,3424,3094,2741,11889,10169,7600,4508,2246,940,486,222,225,942,788,701,585,581,537,594,2517,2357,1785,981,413,150,56,70,40,9695,195243072,48513,35038,923,586
473,,1996,"ASR_SUS","Suspicion",10046,195867829,2675,611,265,168,139,145,125,116,114,444,399,329,220,98,60,25,16,12,50,24,29,25,24,28,34,112,108,76,37,33,11,7,3,10,9695,195243072,2083,1125,14,48
474,,1996,"ASR_VAG","Vagrancy",10046,195867829,15549,4098,1255,1002,774,630,561,484,417,1943,2111,2268,1792,997,611,348,181,175,178,143,108,137,137,134,142,840,852,658,422,199,65,27,29,27,9695,195243072,10377,8789,67,402
475,,1996,"ASR_VAN","Vandalism",10046,195867829,115044,21913,13746,9803,7264,6587,5644,5020,4622,18661,16234,12796,7189,3876,1742,855,455,550,1570,1272,1090,989,907,873,936,4227,4008,2981,1614,749,347,152,78,120,9695,195243072,93333,40112,1384,2005
476,,1996,"ASR_WEAP","Weapons",10046,195867829,114684,9528,10601,9308,7606,7061,6210,5558,4889,18966,14487,11357,7726,4855,2573,1552,880,1055,525,454,388,394,354,347,394,1691,1737,1486,866,432,245,108,49,58,9695,195243072,70005,51993,1309,815
421,,1995,"ASR_ARSON","Arson",10046,206783051,6100,1506,519,424,300,260,245,223,189,906,907,759,572,374,180,104,64,74,63,57,63,47,61,54,50,224,281,252,145,110,39,22,18,20,9741,206316831,5202,2252,63,64
422,,1995,"ASR_AST","Aggravated Assault",10046,206783051,324134,68018,15473,13997,13567,13592,13219,13087,13506,59196,58238,46227,28958,16283,8409,4447,2678,3257,2643,2634,2574,2563,2583,2732,2766,13250,14109,10696,5879,2881,1334,655,307,412,9741,206316831,233184,150896,4205,3536
423,,1995,"ASR_AST_SMP","Simple Assault",10046,206783051,725943,157636,27125,26367,26749,27945,28505,29623,31435,138822,139931,110715,66229,35383,17393,8882,5071,5768,7167,6727,6306,6714,6594,6503,6828,30775,31761,23322,12668,6301,2893,1344,786,947,9741,206316831,547365,315936,8595,10324
424,,1995,"ASR_BRG","Burglary",10046,206783051,175948,22991,18782,13882,10414,8599,7446,6951,7106,31089,30364,21960,11465,4776,1801,654,304,355,1553,1208,1078,913,897,912,996,4652,4571,3278,1679,715,303,107,59,70,9741,206316831,125951,69466,1743,1524
425,,1995,"ASR_DIS","Disorderly Conduct",10046,206783051,398763,99628,28144,24128,21554,22498,20145,18256,17725,66015,61041,50156,31187,17918,9224,4968,2803,3001,5361,4668,4523,4477,4244,4184,4472,19112,19351,14457,7679,3631,1674,793,453,549,9741,206316831,303010,185582,2730,6365
426,,1995,"ASR_DRG","Drug Abuse Violations",10046,206783051,889762,185029,64425,58127,51523,45276,41853,39044,38767,159956,148563,117430,68904,33422,13056,5293,2366,1757,7271,6745,6178,5890,6129,6451,7241,37066,42921,32834,16626,6430,2008,716,271,252,9741,206316831,642904,420731,5722,4487
427,,1995,"ASR_DRK","Drunkenness",10046,206783051,464665,62105,11821,12378,12846,16172,15613,15294,15618,69551,78926,75776,56513,36257,21318,12108,7521,6953,1223,1255,1220,1511,1547,1689,1865,9975,13879,12632,7792,3986,1837,854,406,434,9741,206316831,423601,88520,1823,12404
428,,1995,"ASR_DUI","Drive Under the Influence",10046,206783051,898306,152769,14751,19504,23781,31587,33128,34303,36614,159771,161503,137199,96901,63962,37157,21769,13031,13345,2178,2772,3177,4687,4826,5066,5799,26206,32426,27526,17899,10117,4966,2453,1293,1378,9741,206316831,895881,113514,12200,15586
429,,1995,"ASR_EMB","Embezzlement",10046,206783051,6047,4717,335,379,316,297,280,263,279,1142,1020,755,449,269,136,71,28,28,288,290,273,296,270,289,218,851,706,507,326,185,156,34,16,12,9741,206316831,6991,3567,140,62
430,,1995,"ASR_FAM","Offenses Against the Family and Children",10046,206783051,83219,20319,2017,1929,2148,2477,2663,2832,3417,15706,17453,14892,8999,4606,2155,941,489,495,580,491,628,682,686,742,827,3991,4579,3769,1836,781,339,166,115,107,9741,206316831,66522,33457,1649,1017
431,,1995,"ASR_FOR","Forgery and Counterfeiting",10046,206783051,56678,31892,2923,3046,3067,2811,2672,2504,2647,11199,10159,7582,4295,2080,900,422,182,189,1585,1675,1500,1319,1373,1399,1561,6550,6406,4545,2315,978,394,164,68,60,9741,206316831,56485,30189,1230,455
432,,1995,"ASR_FRD","Fraud",10046,206783051,180075,129600,5886,7031,7617,7493,7780,7612,7883,34915,32188,25670,17098,9414,4650,2306,1195,1337,3292,4744,5274,5668,5768,5884,6364,27217,24335,18469,11185,6001,2806,1201,599,793,9741,206316831,199877,105586,2021,1533
433,,1995,"ASR_GAM","Gambling",10046,206783051,13762,2438,767,752,725,534,534,466,438,1747,1610,1552,1218,1126,726,643,441,483,37,35,63,39,52,69,57,347,415,406,308,254,144,122,48,42,9741,206316831,8488,6870,769,70
